# APOGEE_ID          RA         DEC        GLON               GLAT               J      H      K      VHELIO_AVG  GAIAEDR3_PMRA GAIAEDR3_PMDEC TEFF      LOGG        M_H        ALPHA_M      
  2M13274685-4733356 201.945248 -47.559914 309.26174953349465 14.864679131555086 13.107 12.616 12.511 249.64104   -3.198712     -6.788755      4945.8394 2.3255234   -1.8641    0.260815     
  2M13274705-4743236 201.94605  -47.723232 309.237750112254   14.70301735978747  12.218 11.585 11.49  232.0934    -3.6460843    -6.6010323     4747.949  1.9683788   -1.4537    0.34483498   
  2M13274742-4722448 201.947614 -47.379124 309.29061157088915 15.043312706712161 13.684 13.27  13.178 244.20985   -3.0650423    -7.28232       5115.212  2.5391092   -1.408     0.111569     
  2M13274752-4734065 201.94802  -47.568474 309.2623762169717  14.855938131699043 10.529 9.897  9.775  226.14171   -3.0862846    -6.8604236     4639.5264 1.4023085   -1.7373    0.283315     
  2M13274798-4809025 201.949946 -48.150696 309.17630920893436 14.279705113058032 11.366 10.804 10.677 -86.798775  -4.2043505    -1.3084753     4739.6143 2.857124    -0.25141   0.043263003  
  2M13274806-4731497 201.950254 -47.530487 309.26963746877266 14.893301629729956 12.397 11.857 11.746 246.35896   -3.2822905    -7.5801225     4959.0796 2.3411334   -1.7591    0.234945     
  2M13274833-4732320 201.951414 -47.542225 309.26867186963057 14.881574618863386 10.486 9.867  9.756  233.11334   -2.9623382    -7.2844906     4801.721  1.4615972   -1.4949    0.008907001  
  2M13274844-4736099 201.951865 -47.602753 309.2598722110215  14.821646530272123 13.001 12.467 12.392 251.6839    -3.8120074    -7.130066      5004.675  2.4058502   -1.8427    0.275455     
  2M13274857-4731426 201.952409 -47.528507 309.2714252558301  14.89504880413758  12.517 12.04  11.938 256.0937    -3.1912706    -7.51689       5093.325  2.5480797   -1.7588    0.335065     
  2M13274874-4746202 201.953106 -47.772289 309.2352315282726  14.653791787384998 13.286 12.761 12.761 232.40742   -3.431471     -6.5809803     5079.1055 2.6638303   -1.8611    0.322065     
  2M13274921-4740220 201.955056 -47.672794 309.25153349516404 14.752037995037231 12.654 12.216 12.091 228.80702   -3.5028162    -6.8549967     5089.1025 2.0387106   -2.3602    0.526845     
  2M13274934-4741367 201.955608 -47.69355  309.24879124796877 14.731448784157415 13.183 12.668 12.551 236.85541   -3.9333615    -7.3276906     4695.034  2.1364634   -1.276     0.469585     
  2M13274936-4733254 201.955702 -47.557076 309.2693981014331  14.866460541856567 11.568 11.041 10.946 243.09329   -2.8678732    -7.2198143     4969.192  1.6327319   -1.8026    0.205365     
  2M13274936-4733254 201.955702 -47.557076 309.2693981014331  14.866460541856567 11.568 11.041 10.946 242.81834   -2.8678732    -7.2198143     4949.8423 1.7367666   -1.8387    0.242365     
  2M13274944-4717577 201.956033 -47.299381 309.3084868578892  15.12137414534094  11.856 11.317 11.23  255.12946   -3.2256277    -6.9345713     4770.7344 1.8103235   -1.7185    0.30027503   
  2M13274963-4728354 201.956823 -47.476501 309.2823141869199  14.946066458605175 11.913 11.447 11.294 232.06221   -4.018109     -7.2302203     4884.9307 1.7578595   -1.4949    0.41622502   
  2M13274995-4721237 201.958136 -47.35659  309.30131138736397 15.064568361619736 12.628 12.194 12.153 228.93384   -3.3663592    -6.305087      5174.7153 2.2040884   -1.9218    0.364685     
  2M13275005-4741390 201.958542 -47.694187 309.250715648129   14.73053121613659  12.574 12.036 11.93  8.263964    -8.062306     1.3248364      4800.0557 3.1786923   0.11568    0.028117102  
  2M13275039-4715429 201.959959 -47.261929 309.3168732275126  15.158037600527148 12.452 11.943 11.853 219.06953   -2.837937     -6.6975865     4782.7505 2.1582274   -1.7775    0.224775     
  2M13275054-4725483 201.96061  -47.430099 309.2919343458041  14.991600233372777 10.179 9.575  9.449  240.5177    -2.864606     -6.6255574     4589.141  1.0221242   -1.8898    0.29632503   
  2M13275055-4726419 201.960628 -47.444981 309.28970171203264 14.976875352872954 12.351 11.848 11.768 226.40619   -3.5575495    -7.4521523     4984.826  2.3529305   -1.855     0.29337502   
  2M13275057-4717392 201.960717 -47.294239 309.31251890889473 15.125998068364757 12.456 11.968 11.848 233.41162   -3.1348367    -6.4676986     4921.7153 2.05749     -1.5108    0.089082     
  2M13275063-4741169 201.960989 -47.688038 309.25332605417634 14.736374991053673 13.703 13.205 13.118 252.68224   -3.1074855    -7.1658187     5019.1074 2.6959202   -1.6951    0.23239501   
  2M13275078-4727143 201.961619 -47.453983 309.28903004167876 14.967871804464469 12.191 11.787 11.668 236.67892   -3.041773     -6.7866774     5007.8906 1.5084674   -1.8438    0.194795     
  2M13275080-4720583 201.96168  -47.349552 309.3048338004674  15.071181163124026 12.877 12.396 12.307 229.70117   -2.3244886    -6.615876      4971.4844 2.4530127   -1.7499    0.27362502   
  2M13275086-4731055 201.961957 -47.518196 309.27957983810427 14.90431098391096  13.218 12.681 12.636 243.84923   -3.292945     -7.04213       4981.405  2.48529     -1.4964    0.222805     
  2M13275089-4725509 201.962066 -47.430828 309.2928331286231  14.99073546367395  12.631 12.138 12.045 238.86923   -2.4603312    -6.9230237     4998.2627 2.0502872   -1.386     0.173635     
  2M13275113-4721279 201.963068 -47.357765 309.304556983838   15.062918840555655 13.755 13.22  13.212 252.12848   -3.2474148    -6.8171306     5036.217  2.6458108   -1.5725    0.38010502   
  2M13275114-4745224 201.963095 -47.756229 309.2445130417784  14.668704152741991 13.125 12.627 12.547 235.76074   -3.275223     -7.231488      4854.349  2.288181    -1.4539    0.411465     
  2M13275120-4731269 201.963365 -47.524155 309.27965479102124 14.898277041824718 12.675 12.158 12.047 241.94948   -3.3987772    -6.658239      4933.184  2.2139697   -1.2715    0.148315     
  2M13275127-4726351 201.963661 -47.443096 309.2920868227937  14.978441251313717 12.788 12.305 12.229 231.80653   -3.211054     -6.91118       4959.6436 2.3885221   -1.2868    0.25488502   
  2M13275175-4723414 201.965652 -47.394836 309.30075157340366 15.025989013140137 13.808 13.345 13.29  230.83308   -3.3329897    -7.0235043     5073.6274 2.6629915   -1.2026    0.233955     
  2M13275188-4736170 201.966191 -47.604744 309.2694576236841  14.818270400745234 13.104 12.626 12.544 240.0746    -3.698438     -6.7344584     4980.511  2.5446272   -2.0884    0.379035     
  2M13275189-4750038 201.96623  -47.834412 309.2349050750154  14.591047355808373 13.096 12.721 12.578 228.6603    -2.775928     -6.801204      5293.545  2.3049664   -1.3317    0.485205     
  2M13275205-4726141 201.966879 -47.437267 309.2951956340305  14.983890611518955 8.055  7.454  7.281  42.828762   -21.80441     -12.145598     4494.306  2.6592855   0.22344    0.0183815    
  2M13275252-4733174 201.968867 -47.554848 309.27882821907474 14.867370476018138 11.698 11.225 11.078 249.58655   -2.3191411    -6.74135       4999.181  1.7988944   -1.7775    0.090138     
  2M13275271-4733382 201.969647 -47.560619 309.27849654192187 14.8615844008045   12.727 12.271 12.12  242.42195   -3.1016836    -7.7212534     5025.1597 2.4661865   -1.7608    0.279405     
  2M13275278-4722456 201.969929 -47.379341 309.3060583064487  15.040895817483722 13.433 12.983 12.896 235.40402   -3.3631704    -7.376744      5074.378  2.7385657   -1.6147    0.36057502   
  2M13275279-4726340 201.969966 -47.442799 309.2964986650138  14.978113246349539 11.615 11.145 11.01  246.25589   -3.1861305    -7.0434904     4928.888  1.6267004   -1.9141    0.34438503   
  2M13275282-4737548 201.970124 -47.631912 309.26807537587706 14.791006121793599 12.839 12.306 12.247 224.59737   -3.5325725    -7.1922565     5048.9917 2.5630052   -1.6987    0.32025498   
  2M13275324-4730270 201.971848 -47.507523 309.28802944437837 14.91389605557293  11.471 10.893 10.791 249.97998   -3.2865455    -7.1686177     4768.665  1.6227727   -1.6235    0.302135     
  2M13275338-4721412 201.972417 -47.361462 309.31048646807074 15.058337450008734 12.786 12.3   12.216 233.78932   -2.5749152    -6.609051      5024.4683 2.484612    -1.7838    0.370395     
  2M13275364-4721576 201.973532 -47.366013 309.31057222088657 15.053724958979027 12.06  11.543 11.464 230.64786   -3.273554     -7.301777      4910.1743 2.1490288   -1.7684    0.292665     
  2M13275371-4724421 201.973825 -47.411705 309.30386946983856 15.008493465254459 10.608 9.932  9.82   233.24486   -3.7424057    -6.9668136     4677.9175 1.8887584   -0.95578   0.26572502   
  2M13275384-4722118 201.974364 -47.369972 309.3105509896043  15.049726114478696 12.764 12.235 12.142 224.04701   -3.733061     -6.7805853     4936.1914 2.3130689   -1.593     0.375695     
  2M13275390-4744267 201.974593 -47.740753 309.2547497909348  14.682889031903821 12.692 12.154 12.05  238.28085   -3.0682228    -6.6702404     4973.9365 2.3365452   -1.8888    0.33469498   
  2M13275400-4736555 201.975005 -47.61544  309.2739255943088  14.806822463109809 12.916 12.392 12.284 228.01082   -3.003683     -7.624415      4807.6416 2.211276    -1.6215    0.357095     
  2M13275400-4724541 201.975008 -47.415043 309.3041849644476  15.005074369162148 13.744 13.285 13.179 243.19925   -3.2747855    -7.6879616     5149.937  2.8821096   -1.5124    0.266215     
  2M13275420-4735258 201.975862 -47.590519 309.2782768130423  14.831392650212093 13.309 12.728 12.655 239.67308   -3.2884924    -6.87016       4839.4727 2.491686    -1.3758    0.46468502   
  2M13275422-4722412 201.975943 -47.378128 309.3104133208527  15.04150140002854  11.5   10.908 10.763 239.13911   -3.4465911    -6.787425      4794.435  1.7807293   -1.2384    0.142195     
  2M13275427-4733156 201.976165 -47.554344 309.28394570247167 14.867150776456073 11.152 10.628 10.467 241.6565    -2.7171292    -6.6144366     4691.168  1.584044    -1.7448    0.257065     
  2M13275447-4807526 201.976963 -48.131294 309.197624994152   14.29628136941784  9.469  8.919  8.649  -22.747858  -12.078296    -2.7768729     4232.227  1.3689013   -0.55633   0.195535     
  2M13275449-4717255 201.977069 -47.290417 309.32446271201206 15.128160309950516 11.781 11.312 11.19  227.69353   -3.5803127    -6.569419      4950.9375 1.8249049   -1.6126    0.39814502   
  2M13275470-4719321 201.977945 -47.325607 309.31974650411223 15.09326110046182  9.084  8.344  8.191  246.06953   -3.5728953    -7.4103956     4251.047  0.8939263   -1.6559    0.242805     
  2M13275475-4818114 201.978131 -48.303188 309.1726213823385  14.12610328335239  10.913 10.364 10.223 6.70863     -10.566913    0.69043756     4676.0244 2.4498336   0.045141   0.080442     
  2M13275478-4735410 201.978263 -47.594742 309.27929660272486 14.826978612288395 12.516 11.956 11.894 245.3985    -3.0344858    -6.987534      5006.053  2.3396006   -1.4637    0.190745     
  2M13275484-4735182 201.978528 -47.588394 309.2804376438696  14.83323259242653  11.454 10.892 10.787 238.94504   -3.3234608    -6.7585993     4721.5723 1.6157141   -1.6386    0.283005     
  2M13275498-4742180 201.979104 -47.705021 309.26323949542814 14.717796738086623 13.197 12.692 12.593 242.58722   -3.0055816    -6.4384117     4916.5337 2.5792515   -1.5223    0.39403498   
  2M13275530-4716048 201.980447 -47.268009 309.33020343207687 15.149992880906016 13.771 13.334 13.277 244.43669   -2.874925     -6.5821185     5004.036  2.7811978   -1.4985    0.436935     
  2M13275539-4735300 201.980811 -47.591667 309.2815192954068  14.829769942565973 13.003 12.483 12.398 248.0778    -3.5902898    -6.9952345     4860.5215 2.3730211   -1.6238    0.32398498   
  2M13275553-4724067 201.981403 -47.401863 309.31061041487885 15.017481069169827 12.127 11.776 11.684 245.83688   -3.866884     -6.824739      5318.483  1.7037053   -1.7409    0.089857     
  2M13275606-4821159 201.983594 -48.354443 309.16863884805304 14.074865195311691 11.253 10.727 10.59  57.55928    -9.629856     -1.5348066     4836.429  2.4354272   -0.33604   0.197495     
  2M13275607-4738466 201.98364  -47.646301 309.2752229565601  14.775442721769984 11.75  11.254 11.124 244.92668   -2.975373     -6.3504725     4950.394  1.8069308   -1.6871    0.350695     
  2M13275612-4731553 201.983835 -47.532032 309.29261518832266 14.888468038169155 13.561 13.107 12.971 249.80965   -3.1742508    -6.978395      4971.527  2.3494568   -1.5044    0.100388     
  2M13275618-4721265 201.984087 -47.357368 309.3192042938639  15.061232883699011 12.171 11.691 11.53  220.85594   -2.5490127    -6.3439617     4933.0366 2.145735    -1.717     0.28232503   
  2M13275626-4732277 201.984436 -47.541035 309.2916701156556  14.879502313963862 13.008 12.503 12.431 234.52713   -2.2832267    -6.2300243     4839.258  2.2587245   -1.8831    0.291335     
  2M13275628-4733199 201.984535 -47.555531 309.2895482376373  14.86515197558794  11.858 11.312 11.166 237.02794   -3.5995119    -6.664348      4916.643  1.7617784   -1.3115    0.149355     
  2M13275654-4759012 201.985624 -47.983685 309.22573038164893 14.441473002262954 11.389 10.81  10.682 -2.6700475  -16.587368    0.5031392      4728.8125 2.3830228   -0.20802   0.250755     
  2M13275655-4722387 201.985649 -47.377441 309.31724992036726 15.041220848017616 12.426 11.923 11.776 224.68562   -3.4546838    -6.8514676     4965.0024 2.3418412   -1.8013    0.281475     
  2M13275655-4722387 201.985649 -47.377441 309.31724992036726 15.041220848017616 12.426 11.923 11.776 224.93295   -3.4546838    -6.8514676     4987.4854 2.3936765   -1.7555    0.28565502   
  2M13275656-4728586 201.985672 -47.482964 309.3013024739918  14.936828473879036 11.886 11.322 11.176 233.51518   -3.2706494    -6.8329887     4822.8296 1.9291859   -1.2829    0.145485     
  2M13275656-4726288 201.985689 -47.441353 309.3076072543308  14.97799118780425  10.445 9.788  9.606  231.75919   -2.775723     -6.2513704     4674.0225 1.6219466   -1.0068    0.21908501   
  2M13275662-4718076 201.98593  -47.302113 309.3288502488572  15.11571158014098  10.601 10.001 9.872  227.93958   -2.850339     -6.769542      4535.6357 1.3162308   -1.7139    0.30031502   
  2M13275675-4729441 201.986488 -47.495605 309.2999556529767  14.92424256846075  12.56  12.042 11.958 246.76445   -3.3474553    -7.488784      5039.195  2.4053977   -1.551     0.13212499   
  2M13275682-4732331 201.986776 -47.54253  309.2930610805448  14.877792635000404 12.449 11.929 11.831 244.34653   -3.4743848    -6.746011      4984.429  2.3378901   -1.8495    0.306135     
  2M13275687-4726250 201.986991 -47.440292 309.3086695518746  14.978912108438145 15.288 11.579 11.306 903.28564   -3.5149138    -6.4481883     nan        nan          nan         nan           
  2M13275705-4719137 201.987723 -47.320473 309.3273150135996  15.09737119315872  12.426 11.909 11.815 215.6861    -2.8021183    -7.072569      4851.2505 2.0853908   -1.8115    0.308155     
  2M13275716-4720012 201.988184 -47.333679 309.3256349740384  15.084261485484511 12.398 11.896 11.77  235.80412   -2.557052     -6.9463863     4777.802  2.061656    -1.4822    0.298195     
  2M13275716-4720012 201.988184 -47.333679 309.3256349740384  15.084261485484511 12.398 11.896 11.77  236.0007    -2.557052     -6.9463863     4811.619  2.0838878   -1.4546    0.29304498   
  2M13275720-4729326 201.988336 -47.49239  309.3017201815891  14.927240613887049 12.474 11.931 11.846 246.77106   -3.1751902    -6.37756       4940.2676 1.8718467   -1.5662    -0.032183    
  2M13275724-4729083 201.98851  -47.485657 309.3028588699657  14.933884141937954 11.492 10.958 10.835 238.29485   -3.2909734    -6.7105546     4862.311  1.5818214   -1.7487    0.36241502   
  2M13275730-4736380 201.988775 -47.610573 309.2841592620283  14.810282519205034 10.579 9.962  9.83   251.95189   -3.454559     -7.2115774     4646.91   1.347858    -1.762     0.27090502   
  2M13275770-4751474 201.990457 -47.863178 309.2471931424297  14.560219046166793 10.906 10.392 10.322 48.39731    -2.300312     5.8115215      4957.9424 2.4279652   -0.46948   0.108935     
  2M13275772-4712485 201.990539 -47.213486 309.3454889001781  15.20292739532015  13.915 13.453 13.314 231.06474   -3.3938382    -7.3412113     5145.397  3.0559545   -1.499     0.33288503   
  2M13275790-4719056 201.991273 -47.31823  309.3301206404874  15.099238062347597 11.312 10.799 10.623 212.23846   -3.5225549    -6.8089886     4774.081  1.7282362   -1.7383    0.26568502   
  2M13275790-4719056 201.991273 -47.31823  309.3301206404874  15.099238062347597 11.312 10.799 10.623 211.90074   -3.5225549    -6.8089886     4763.7563 1.7052469   -1.7389    0.286875     
  2M13275823-4733093 201.992658 -47.552601 309.2956022765124  14.86724962053439  12.844 12.312 12.256 237.63992   -4.0577126    -7.1910787     5093.6216 2.5030744   -1.5711    0.26831502   
  2M13275823-4727209 201.992661 -47.455811 309.31024765753943 14.962999313912578 12.434 11.941 11.809 237.17433   -3.065703     -6.536423      4946.726  2.0061996   -1.4035    0.087177     
  2M13275823-4700532 201.992662 -47.014797 309.37713627934613 15.39926257224045  13.226 12.716 12.624 228.30003   -2.8561463    -7.027559      5089.526  2.7289135   -1.7062    0.257425     
  2M13275828-4810111 201.992848 -48.169765 309.20266249543533 14.256677073248214 11.278 10.714 10.568 229.46294   -3.3924704    -6.563421      4762.3955 1.7267902   -1.8998    0.32471502   
  2M13275832-4726246 201.993008 -47.440189 309.3128526649598  14.978419046168762 13.18  12.706 12.666 -37.444687  -3.5226002    -6.1945014     18557.318 4.6684437   nan         nan           
  2M13275846-4730275 201.993621 -47.507656 309.30306629340424 14.91161670037442  12.455 11.958 11.833 227.40955   -2.5157106    -5.886192      4948.5625 2.1675758   -1.6919    0.25896502   
  2M13275852-4722489 201.993839 -47.380253 309.32250493454785 15.037628106683123 12.925 12.461 12.35  228.3044    -3.6039703    -7.001556      4947.836  2.2235684   -1.1969    0.45916498   
  2M13275872-4718304 201.994688 -47.308472 309.3339719441748  15.10855222451026  12.096 11.585 11.442 225.23654   -2.8623462    -6.437758      4740.517  1.843276    -1.6355    0.299415     
  2M13275873-4723285 201.99471  -47.391273 309.3214396529105  15.026640414248677 12.736 12.259 12.121 232.00922   -2.707406     -6.35808       4937.558  2.4225771   -1.6457    0.33249497   
  2M13275874-4729483 201.99478  -47.496769 309.3055152576686  14.922272192940586 12.675 12.134 12.077 232.25719   -3.5982146    -6.7220993     4908.5073 2.3322377   -1.5125    0.35188502   
  2M13275893-4741519 201.995573 -47.697777 309.27566975907894 14.723345193987734 13.469 12.945 12.906 238.01501   -2.7655735    -7.119708      5020.9995 2.661355    -1.8166    0.299545     
  2M13275899-4737364 201.995827 -47.626804 309.2865702236649  14.793531193509391 13.857 13.357 13.348 241.42665   -3.7244468    -6.993803      4946.5693 2.259534    -1.5859    0.0311555    
  2M13275943-4740201 201.997643 -47.67226  309.28095093449747 14.748384590944116 12.537 11.944 11.804 -28.190462  -6.13824      -7.846136      4629.9243 2.6259239   -0.25271   0.210715     
  2M13275970-4808098 201.998778 -48.136063 309.2117718619103  14.289441942009544 11.99  11.687 11.605 5.56113     -5.3037047    0.65937835     5729.4165 4.432077    0.038034   -0.0579147   
  2M13275976-4735492 201.999025 -47.597    309.293283147598   14.822699748361144 13.956 13.491 13.397 248.59691   -3.878863     -6.4804015     5000.1616 2.5459554   -1.4147    0.149935     
  2M13280036-4804428 202.001516 -48.078575 309.22229572770925 14.346047827406212 9.968  9.319  9.196  -67.324814  -6.989945     -5.232856      4545.0615 2.4360182   0.10222    0.0328083    
  2M13280050-4731450 202.002115 -47.529194 309.3056786315555  14.889471316752894 12.539 11.961 11.885 240.53667   -3.68685      -7.1587954     4663.1978 2.0370722   -1.2911    0.47575498   
  2M13280072-4716253 202.003004 -47.273712 309.3450246164588  15.142111514573282 13.604 13.169 13.001 230.38435   -2.8462427    -7.118026      5066.74   2.7171443   -1.6911    0.289375     
  2M13280073-4723152 202.003065 -47.387577 309.3277934438461  15.029468682655663 12.418 11.917 11.85  246.94171   -2.8767588    -6.802903      5013.4814 2.388627    -1.8247    0.326285     
  2M13280076-4742274 202.003204 -47.707615 309.2794356792336  14.712862230975345 13.715 13.201 13.179 243.85234   -3.7046304    -7.393955      4910.7397 2.635723    -1.4843    0.316755     
  2M13280077-4732469 202.003226 -47.546383 309.3038438324535  14.872357605746936 10.339 9.747  9.611  248.04828   -3.7495327    -7.049756      4663.361  1.1853809   -1.8347    0.28693497   
  2M13280096-4733233 202.004011 -47.556499 309.302854516008   14.862272983614544 13.19  12.682 12.623 238.89836   -2.8422205    -7.036205      5045.2354 2.666891    -1.8566    0.326325     
  2M13280177-4736188 202.007404 -47.605232 309.2978187666573  14.813729784673072 11.914 11.325 11.238 nan          -3.6663954    -6.7528825     nan        nan          nan         nan           
  2M13280177-4736188 202.007404 -47.605232 309.2978187666573  14.813729784673072 11.914 11.325 11.238 241.47566   -3.6663954    -6.7528825     4877.8184 1.8624284   -1.4857    0.226045     
  2M13280184-4736398 202.007695 -47.611061 309.2971370765457  14.807934845940036 12.742 12.26  12.149 238.61159   -3.6463366    -6.7461305     5002.872  2.4222722   -1.8479    0.353795     
  2M13280195-4716104 202.008127 -47.269562 309.3492169426643  15.145707267567031 11.836 11.242 11.076 18.86912    -5.8192706    -2.18997       4529.917  2.2589395   0.065454   0.098365     
  2M13280202-4729545 202.008449 -47.498493 309.31470857147485 14.919215313164294 11.993 11.471 11.331 228.15819   -3.849053     -6.804353      4914.927  1.8038199   -1.377     0.08619      
  2M13280234-4742585 202.009752 -47.716267 309.282633404937   14.703658843180033 13.697 13.187 13.119 244.01007   -3.4220178    -7.0972257     5040.476  2.8178189   -1.7895    0.30571502   
  2M13280236-4714453 202.009874 -47.245934 309.3540212412164  15.16890605188334  12.612 12.147 12.059 228.51076   -3.5674036    -6.8201146     5065.052  2.465524    -1.6436    0.27289498   
  2M13280241-4732109 202.010048 -47.536369 309.3100742362993  14.88158956228882  12.333 11.811 11.668 251.6986    -3.2268922    -7.2096863     4858.544  1.9526176   -1.9547    0.302675     
  2M13280241-4732109 202.010048 -47.536369 309.3100742362993  14.88158956228882  12.333 11.811 11.668 252.10643   -3.2268922    -7.2096863     4933.699  2.2670438   -1.8251    0.32449502   
  2M13280245-4738255 202.010239 -47.640442 309.2944434541006  14.77861935034603  11.418 10.848 10.719 234.5987    -4.04259      -6.5109196     4674.184  1.5593905   -1.6578    0.293185     
  2M13280261-4745571 202.010875 -47.765888 309.2759005153112  14.654461412764697 11.312 10.712 10.58  240.53632   -3.7874405    -6.964799      4788.581  1.7318451   -1.7955    0.30667502   
  2M13280276-4724123 202.011541 -47.403431 309.33126529202275 15.012945194354272 11.349 10.789 10.688 240.52013   -2.3678267    -6.9235168     4853.058  1.7348456   -1.5832    0.170065     
  2M13280276-4724123 202.011541 -47.403431 309.33126529202275 15.012945194354272 11.349 10.789 10.688 240.37839   -2.3678267    -6.9235168     4855.7295 1.7141116   -1.5466    0.145825     
  2M13280278-4729565 202.011623 -47.499031 309.3168222636323  14.918369028683395 12.302 11.792 11.664 238.70076   -3.7696054    -7.0486827     4933.12   2.1856644   -1.688     0.28316498   
  2M13280301-4831017 202.012571 -48.517166 309.16381123752194 13.911077623157858 11.786 11.483 11.437 -42.334812  -2.072763     -17.72907      6060.3804 4.12932     -0.45114   0.073969305  
  2M13280311-4733017 202.012977 -47.550484 309.3099588770949  14.867337211948957 13.314 12.831 12.718 235.87961   -3.3029954    -7.0387206     4966.8696 2.1803393   -1.341     0.193095     
  2M13280345-4717596 202.014382 -47.299904 309.34895593592574 15.11507109265163  12.641 12.104 12.004 242.23196   -3.5186765    -7.058931      4962.12   2.010188    -1.3621    0.162005     
  2M13280358-4726438 202.014941 -47.445511 309.32723588118597 14.970982546100787 12.979 12.493 12.354 249.81314   -3.446047     -7.302341      4962.292  2.4039423   -1.7312    0.28929502   
  2M13280381-4736480 202.015881 -47.613354 309.3024363610723  14.804858524737167 12.529 11.992 11.928 237.52872   -4.057943     -6.825879      4939.4214 2.1172862   -1.423     0.122662     
  2M13280381-4736480 202.015881 -47.613354 309.3024363610723  14.804858524737167 12.529 11.992 11.928 237.76038   -4.057943     -6.825879      4966.6094 2.063076    -1.4134    0.157865     
  2M13280383-4721477 202.015962 -47.363258 309.34042963219326 15.052245210251154 11.886 11.334 11.212 229.55743   -3.3636334    -6.57607       4800.2393 1.8740394   -1.7458    0.306405     
  2M13280399-4759004 202.016656 -47.983456 309.24698367901436 14.438666776925084 12.195 11.673 11.565 10.311375   -7.30243      2.8674803      5009.1826 2.5173132   -0.48889   0.218355     
  2M13280413-4724499 202.017231 -47.413879 309.33362322021947 15.002045562476525 10.521 9.936  9.815  236.21393   -2.9060605    -6.9529166     4825.186  1.3891978   -1.6352    0.085273996  
  2M13280467-4736090 202.019492 -47.602512 309.3065705123205  14.815226801016873 12.846 12.271 12.169 4.6656423   -3.1489947    -5.7514334     4664.2773 2.7457247   -0.19514   0.211585     
  2M13280483-4745041 202.020131 -47.751148 309.28449337236293 14.668131756875706 8.654  7.919  7.781  218.13663   -3.7152176    -6.744562      4194.3315 0.66955435  -2.0392    0.246365     
  2M13280529-4722461 202.022062 -47.379486 309.34219603358275 15.035586757712268 13.727 13.234 13.147 238.96805   -3.497127     -7.2820096     4990.9575 2.6319218   -1.5792    0.242225     
  2M13280542-4824160 202.022595 -48.404457 309.1875402194861  14.021609105346075 11.665 11.061 10.907 4.2451825   -8.806883     1.8659719      4566.085  2.8151026   0.34003    0.0169603    
  2M13280561-4656535 202.023405 -46.948215 309.40879812212216 15.462044365240551 10.866 10.29  10.183 28.504406   -10.253908    1.3522516      4714.7583 2.457825    -0.29209   0.239185     
  2M13280648-4720261 202.027001 -47.340588 309.3515359472083  15.073572217053652 12.276 11.769 11.652 243.45189   -3.3817966    -7.225588      4819.99   2.071307    -1.6284    0.31753498   
  2M13280651-4802466 202.027148 -48.046288 309.2446602066476  14.375484140421424 11.3   10.743 10.636 -17.746195  -39.33269     -13.807315     4749.6235 4.58024     0.10943    0.0050427997 
  2M13280664-4728031 202.027686 -47.467529 309.3327163952698  14.947938716154226 12.239 11.705 11.632 252.74721   -3.6785557    -7.2250066     4947.774  2.271749    -1.7787    0.312365     
  2M13280668-4725304 202.027854 -47.425125 309.3392756824088  14.989866677479327 12.737 12.19  12.154 243.39339   -3.4146128    -7.4548836     4885.479  2.3047068   -1.523     0.40070498   
  2M13280680-4726234 202.028359 -47.439835 309.3373900487288  14.975265913785966 12.865 12.454 12.387 239.4359    -3.1238477    -7.1467714     5316.6846 2.1183188   -2.2311    0.415735     
  2M13280707-4755223 202.029464 -47.922867 309.2649063649206  14.497347506489279 10.848 10.228 10.142 22.76744    -1.2420872    -1.0069312     4736.0874 2.3554728   -0.24601   0.245185     
  2M13280707-4755223 202.029464 -47.922867 309.2649063649206  14.497347506489279 10.848 10.228 10.142 22.669542   -1.2420872    -1.0069312     4738.4688 2.3755665   -0.24761   0.248885     
  2M13280741-4725230 202.0309   -47.42308  309.3416968234965  14.991586928363052 12.196 11.653 11.549 233.24283   -3.9815254    -6.7041216     4842.414  2.0240307   -1.7169    0.33183497   
  2M13280754-4708452 202.031443 -47.145889 309.38427005496    15.265714233724692 10.565 9.882  9.704  -38.66751   -1.287856     3.2942917      4229.162  1.9839098   0.15621    0.053299002  
  2M13280754-4708452 202.031443 -47.145889 309.38427005496    15.265714233724692 10.565 9.882  9.704  -38.734207  -1.287856     3.2942917      4230.148  2.0191636   0.16194    0.051337     
  2M13280762-4802263 202.031762 -48.040653 309.248662131084   14.380606742707062 10.966 10.264 10.14  -58.596447  -7.787468     -7.600148      4395.3535 1.5983021   -0.637     0.29958498   
  2M13280762-4802263 202.031762 -48.040653 309.248662131084   14.380606742707062 10.966 10.264 10.14  -58.910706  -7.787468     -7.600148      4391.8765 1.6199112   -0.62901   0.286115     
  2M13280780-4733445 202.032519 -47.562382 309.3216509248442  14.853634014554926 13.159 12.826 12.833 240.54988   -3.348318     -7.4716        5842.995  2.1988754   -1.8638    0.299245     
  2M13280895-4730462 202.037297 -47.512859 309.3324763573713  14.90214651062764  12.082 11.653 11.564 229.69955   -2.7398944    -6.5323753     5266.9507 2.2262247   -1.8996    0.317675     
  2M13280948-4733329 202.039512 -47.559155 309.32697033307494 14.856133106961533 11.239 10.694 10.573 247.77583   -3.8826606    -7.1847515     4850.4526 1.5812778   -1.8861    0.33937502   
