# APOGEE_ID          RA         DEC        VHELIO_AVG 
  2M13265839-4716216 201.743319 -47.272667 229.3249   
  2M13265851-4723452 201.743814 -47.395893 234.693    
  2M13265858-4749087 201.744097 -47.819111 223.13647  
  2M13265875-4750118 201.744821 -47.836624 223.56526  
  2M13265881-4739150 201.745048 -47.654182 247.75334  
  2M13265903-4727479 201.74597  -47.46333  252.24525  
  2M13265920-4736352 201.746688 -47.609787 223.92598  
  2M13265926-4716542 201.746929 -47.281734 218.95248  
  2M13265926-4732411 201.74693  -47.54477  231.43054  
  2M13265927-4728027 201.746997 -47.467422 223.71179  
  2M13265947-4723343 201.747825 -47.392879 218.85606  
  2M13265958-4744004 201.74829  -47.733456 237.40791  
  2M13265981-4747591 201.749215 -47.799774 238.98936  
  2M13270008-4738049 201.750363 -47.63472  224.91632  
  2M13270015-4722249 201.750649 -47.373604 233.17711  
  2M13270032-4732040 201.751363 -47.534466 252.35732  
  2M13270041-4739163 201.751741 -47.654545 226.7809   
  2M13270045-4724452 201.751888 -47.41256  222.06395  
  2M13270053-4726415 201.752245 -47.444866 237.52875  
  2M13270056-4727105 201.752342 -47.452927 243.64003  
  2M13270057-4728335 201.75239  -47.476    224.59227  
  2M13270068-4736448 201.752842 -47.612457 236.25165  
  2M13270079-4737233 201.753329 -47.623165 245.72656  
  2M13270089-4729320 201.753732 -47.492245 233.53598  
  2M13270101-4721414 201.754211 -47.361526 234.96962  
  2M13270108-4716114 201.75451  -47.269859 231.94353  
  2M13270108-4716114 201.75451  -47.269859 228.70952  
  2M13270111-4737535 201.754627 -47.631535 243.1485   
  2M13270111-4723422 201.754643 -47.395073 232.98042  
  2M13270116-4724402 201.754842 -47.411179 228.5227   
  2M13270118-4720409 201.754923 -47.344715 227.39822  
  2M13270133-4719440 201.755554 -47.328907 234.5701   
  2M13270134-4720306 201.755616 -47.341858 234.00525  
  2M13270144-4722318 201.756016 -47.375504 225.92702  
  2M13270158-4737444 201.756624 -47.629002 241.19643  
  2M13270168-4735094 201.757024 -47.585957 231.34828  
  2M13270169-4723510 201.757054 -47.397526 227.49712  
  2M13270179-4725020 201.75748  -47.41724  248.97835  
  2M13270211-4730116 201.758807 -47.503246 235.93652  
  2M13270216-4719222 201.759016 -47.322849 242.35396  
  2M13270220-4724313 201.759191 -47.408695 238.12296  
  2M13270242-4729019 201.760122 -47.483868 247.78256  
  2M13270243-4731024 201.76016  -47.517361 248.41318  
  2M13270244-4721069 201.76018  -47.351929 232.90698  
  2M13270247-4739171 201.760314 -47.654762 230.66814  
  2M13270249-4735463 201.760391 -47.596195 236.6396   
  2M13270256-4733061 201.760696 -47.551716 232.64563  
  2M13270256-4738185 201.760702 -47.638485 241.28079  
  2M13270278-4724019 201.761587 -47.400551 252.18272  
  2M13270283-4734513 201.761829 -47.580917 242.21202  
  2M13270286-4730047 201.76193  -47.50132  262.8108   
  2M13270291-4740403 201.762137 -47.677872 237.1943   
  2M13270305-4728234 201.762719 -47.473167 258.01047  
  2M13270315-4724068 201.763165 -47.401909 240.98512  
  2M13270334-4746305 201.763922 -47.775166 246.72499  
  2M13270354-4717227 201.764774 -47.289661 243.94392  
  2M13270355-4726389 201.764828 -47.444141 237.41693  
  2M13270366-4724380 201.765288 -47.41058  248.25623  
  2M13270370-4737037 201.765436 -47.617695 252.5793   
  2M13270370-4718159 201.765441 -47.304432 221.81999  
  2M13270380-4725322 201.76586  -47.42562  224.75873  
  2M13270396-4829123 201.766529 -48.486759 -19.706856 
  2M13270398-4732472 201.766591 -47.546448 253.31142  
  2M13270400-4737442 201.766689 -47.628952 228.35812  
  2M13270410-4744160 201.76709  -47.737804 231.32814  
  2M13270410-4744160 201.76709  -47.737804 231.25066  
  2M13270419-4723356 201.76746  -47.393234 228.73013  
  2M13270440-4722249 201.768348 -47.373596 232.61713  
  2M13270440-4720415 201.768368 -47.344875 232.69737  
  2M13270462-4736261 201.769289 -47.607273 257.35513  
  2M13270466-4733502 201.76944  -47.56397  238.30101  
  2M13270470-4723408 201.769599 -47.394684 238.2612   
  2M13270479-4724091 201.769994 -47.402531 249.15858  
  2M13270485-4731583 201.770221 -47.532887 27.046425  
  2M13270492-4727111 201.770531 -47.453102 249.54733  
  2M13270510-4737235 201.771253 -47.623215 232.53452  
  2M13270534-4728534 201.772251 -47.481522 246.40866  
  2M13270545-4737356 201.772724 -47.62656  233.96495  
  2M13270546-4724369 201.77277  -47.410275 236.74326  
  2M13270555-4739351 201.773162 -47.659756 236.3403   
  2M13270559-4733458 201.7733   -47.562733 235.71222  
  2M13270563-4731049 201.773477 -47.518028 243.85616  
  2M13270570-4715248 201.773754 -47.256912 231.28929  
  2M13270586-4711141 201.774419 -47.187267 231.13918  
  2M13270589-4727032 201.774551 -47.450897 240.95251  
  2M13270609-4720256 201.775385 -47.340469 238.13612  
  2M13270616-4729094 201.775693 -47.485954 276.3044   
  2M13270622-4719471 201.77592  -47.329769 234.51808  
  2M13270655-4718399 201.777297 -47.311108 246.27322  
  2M13270662-4724120 201.777584 -47.403347 258.08395  
  2M13270662-4746418 201.777624 -47.778286 243.53464  
  2M13270669-4738121 201.777902 -47.636696 221.65594  
  2M13270669-4738121 201.777902 -47.636696 221.8427   
  2M13270671-4723109 201.777988 -47.386387 248.64886  
  2M13270672-4712043 201.778001 -47.201202 233.84407  
  2M13270674-4721369 201.778096 -47.360264 233.64586  
  2M13270687-4731549 201.778663 -47.531918 229.09348  
  2M13270691-4724233 201.778807 -47.406483 238.64095  
  2M13270694-4737046 201.77894  -47.61795  222.13126  
  2M13270699-4725583 201.77914  -47.43288  255.79651  
  2M13270705-4718003 201.779404 -47.300098 121.634476 
  2M13270732-4721036 201.780523 -47.351009 237.76187  
  2M13270746-4724596 201.781107 -47.41658  246.51918  
  2M13270749-4723410 201.781212 -47.394726 240.06715  
  2M13270758-4720251 201.781599 -47.340317 240.99785  
  2M13270759-4722539 201.781657 -47.381653 217.9664   
  2M13270771-4730176 201.782145 -47.504894 257.23538  
  2M13270772-4720109 201.782167 -47.336369 249.66206  
  2M13270786-4713594 201.782753 -47.23317  233.43254  
  2M13270788-4733068 201.782837 -47.551907 226.14073  
  2M13270802-4724376 201.783419 -47.410446 230.04137  
  2M13270804-4718113 201.783509 -47.303139 230.98424  
  2M13270809-4819134 201.783718 -48.320415 -13.057669 
  2M13270815-4719510 201.783994 -47.330845 233.83206  
  2M13270828-4722594 201.784512 -47.383183 210.29193  
  2M13270830-4738350 201.784586 -47.643078 238.67921  
  2M13270834-4713004 201.784777 -47.216789 230.33325  
  2M13270842-4731493 201.785123 -47.530369 249.53761  
  2M13270853-4717115 201.78556  -47.286533 233.05737  
  2M13270867-4740137 201.786165 -47.67049  247.29868  
  2M13270868-4728392 201.7862   -47.477573 228.78741  
  2M13270877-4727035 201.78655  -47.45099  203.72719  
  2M13270894-4723109 201.78728  -47.386387 210.50276  
  2M13270901-4731390 201.787561 -47.527504 262.22324  
  2M13270903-4742120 201.787632 -47.703339 225.96745  
  2M13270904-4723384 201.787697 -47.394005 224.74464  
  2M13270908-4723331 201.787836 -47.392536 223.7992   
  2M13270922-4724211 201.788434 -47.405876 223.98882  
  2M13270924-4736360 201.788504 -47.610027 239.13863  
  2M13270935-4722457 201.788969 -47.379387 242.88908  
  2M13270937-4724404 201.789053 -47.411243 244.0683   
  2M13270938-4723524 201.789099 -47.397896 235.76012  
  2M13270939-4732522 201.789148 -47.547836 231.25269  
  2M13270947-4728100 201.78946  -47.469467 232.05392  
  2M13270949-4722243 201.789573 -47.373428 227.85397  
  2M13270952-4733560 201.789667 -47.565582 248.36023  
  2M13270960-4720514 201.79002  -47.347633 237.78629  
  2M13270970-4740323 201.790417 -47.675659 234.07861  
  2M13270973-4738459 201.79058  -47.646095 249.16791  
  2M13270982-4734394 201.790924 -47.577618 245.30515  
  2M13270984-4739443 201.791041 -47.662331 233.59988  
  2M13270986-4743155 201.791092 -47.720985 220.76973  
  2M13270989-4727566 201.791216 -47.465736 239.50041  
  2M13271019-4736068 201.792484 -47.601891 240.22266  
  2M13271029-4712532 201.79291  -47.214783 222.59131  
  2M13271053-4737004 201.79391  -47.616798 249.98508  
  2M13271053-4737004 201.79391  -47.616798 247.2092   
  2M13271064-4720519 201.794337 -47.347752 220.78055  
  2M13271074-4731581 201.794751 -47.532829 252.03516  
  2M13271081-4723188 201.795055 -47.388557 240.24559  
  2M13271114-4733556 201.796427 -47.565464 239.7096   
  2M13271122-4717438 201.796759 -47.295525 226.49112  
  2M13271122-4717438 201.796759 -47.295525 226.37587  
  2M13271132-4724028 201.797175 -47.400787 236.89458  
  2M13271132-4745301 201.797201 -47.758377 233.7311   
  2M13271144-4744181 201.797689 -47.738388 220.92401  
  2M13271147-4719104 201.797793 -47.31958  243.70071  
  2M13271148-4726251 201.797836 -47.440308 246.4431   
  2M13271156-4722009 201.798196 -47.366924 248.3568   
  2M13271156-4722009 201.798196 -47.366924 248.19447  
  2M13271190-4746388 201.799587 -47.777462 236.0048   
  2M13271192-4729177 201.799694 -47.488258 216.17012  
  2M13271199-4729499 201.799985 -47.497196 245.43015  
  2M13271206-4729449 201.800287 -47.495827 225.1281   
  2M13271217-4724408 201.800722 -47.411343 238.3706   
  2M13271221-4735106 201.800889 -47.586285 245.33481  
  2M13271245-4729389 201.801881 -47.49416  241.90497  
  2M13271287-4738084 201.803648 -47.635677 234.05579  
  2M13271319-4736249 201.804996 -47.606918 215.14752  
  2M13271334-4800409 201.805617 -48.011387 -0.45406917
  2M13271345-4717258 201.806046 -47.290524 241.78552  
  2M13271347-4756575 201.806161 -47.949329 157.92198  
  2M13271354-4723113 201.806455 -47.386494 237.4522   
  2M13271364-4721311 201.806848 -47.358646 237.17372  
  2M13271385-4734179 201.80774  -47.571644 227.65479  
  2M13271387-4735530 201.807805 -47.598061 243.20007  
  2M13271399-4651137 201.808328 -46.853806 5.45654    
  2M13271402-4739132 201.808448 -47.653667 234.25337  
  2M13271402-4739132 201.808448 -47.653667 234.68933  
  2M13271413-4713478 201.808913 -47.229969 225.92735  
  2M13271417-4724119 201.80906  -47.403316 235.96767  
  2M13271419-4722259 201.809162 -47.373886 222.0112   
  2M13271419-4722259 201.809162 -47.373886 221.89224  
  2M13271444-4725104 201.810181 -47.419567 215.52301  
  2M13271444-4725104 201.810181 -47.419567 215.63179  
  2M13271454-4723511 201.810606 -47.397549 235.74306  
  2M13271489-4725425 201.812055 -47.428497 252.84947  
  2M13271503-4735234 201.812659 -47.589848 243.83002  
  2M13271518-4746522 201.813272 -47.781178 231.76146  
  2M13271523-4728392 201.813489 -47.477566 242.23625  
  2M13271529-4726267 201.813712 -47.440754 241.33907  
  2M13271541-4721299 201.814241 -47.358315 ""         
  2M13271542-4725087 201.814267 -47.419094 225.63226  
  2M13271545-4728340 201.814386 -47.476128 261.53412  
  2M13271567-4730367 201.81533  -47.5102   240.54424  
  2M13271570-4726022 201.815453 -47.433968 226.75327  
  2M13271573-4723192 201.815561 -47.388676 216.53229  
  2M13271582-4727546 201.815952 -47.465179 237.56989  
  2M13271600-4735454 201.816705 -47.595959 247.13675  
  2M13271608-4731209 201.817011 -47.522484 230.61467  
  2M13271613-4731044 201.817226 -47.517895 222.9228   
  2M13271625-4741358 201.817716 -47.693295 234.1209   
  2M13271638-4723579 201.818257 -47.399422 244.84792  
  2M13271638-4713574 201.818282 -47.232635 225.84094  
  2M13271640-4732569 201.818336 -47.549156 250.3134   
  2M13271643-4735485 201.818475 -47.596806 264.2789   
  2M13271644-4741420 201.818507 -47.695004 230.85791  
  2M13271647-4715584 201.818639 -47.266239 234.48265  
  2M13271647-4715584 201.818639 -47.266239 232.9194   
  2M13271651-4724543 201.818803 -47.415108 238.0487   
  2M13271656-4732123 201.819    -47.53677  246.34694  
  2M13271662-4736246 201.819276 -47.606838 217.39413  
  2M13271663-4719383 201.819333 -47.327316 230.011    
  2M13271664-4734139 201.819359 -47.570553 250.49225  
  2M13271677-4712584 201.819914 -47.216228 230.75874  
  2M13271685-4716147 201.820239 -47.270767 232.84418  
  2M13271698-4719282 201.820775 -47.324512 234.02252  
  2M13271700-4729061 201.820862 -47.485035 239.48918  
  2M13271705-4724065 201.821049 -47.401825 237.82048  
  2M13271718-4711216 201.821601 -47.189342 226.50533  
  2M13271727-4743200 201.821971 -47.722248 230.60098  
  2M13271729-4725266 201.82207  -47.424076 240.30067  
  2M13271742-4800547 201.822607 -48.015217 -16.694826 
  2M13271757-4738524 201.823212 -47.647915 227.27911  
  2M13271764-4734402 201.823531 -47.577854 236.3449   
  2M13271771-4726442 201.823794 -47.445625 219.90997  
  2M13271775-4725537 201.823988 -47.431591 -508.8782  
  2M13271777-4745136 201.824054 -47.753799 244.13136  
  2M13271789-4726517 201.824548 -47.447716 251.42708  
  2M13271790-4723216 201.824619 -47.389336 237.12842  
  2M13271828-4738297 201.826174 -47.641605 238.87329  
  2M13271836-4736504 201.826512 -47.61401  240.85648  
  2M13271847-4715427 201.826969 -47.261868 222.1443   
  2M13271847-4715427 201.826969 -47.261868 222.3966   
  2M13271848-4724321 201.82701  -47.40892  242.96873  
  2M13271857-4721323 201.827382 -47.358982 240.21144  
  2M13271857-4736223 201.827389 -47.606213 225.13715  
  2M13271864-4730509 201.827693 -47.514145 227.05588  
  2M13271869-4725577 201.82788  -47.432716 232.94633  
  2M13271872-4718460 201.828001 -47.312778 240.03522  
  2M13271883-4728191 201.828494 -47.471981 223.87073  
  2M13271890-4814424 201.828758 -48.245136 28.722189  
  2M13271893-4716331 201.828913 -47.275867 211.22212  
  2M13271904-4719342 201.829342 -47.326187 238.7924   
  2M13271923-4725455 201.830129 -47.42931  251.65405  
  2M13271929-4729576 201.830399 -47.499344 245.53494  
  2M13271932-4744424 201.830519 -47.745125 ""         
  2M13271932-4744424 201.830519 -47.745125 ""         
  2M13271932-4724481 201.830536 -47.413376 230.74805  
  2M13271938-4734374 201.83075  -47.57708  240.67044  
  2M13271953-4733093 201.831392 -47.552589 266.42914  
  2M13271966-4746197 201.83195  -47.77214  230.25595  
  2M13271982-4811212 201.832606 -48.189228 70.815636  
  2M13271984-4739140 201.832703 -47.653896 227.76425  
  2M13272004-4732062 201.833521 -47.535072 232.93156  
  2M13272008-4730279 201.833678 -47.507755 267.6338   
  2M13272024-4732030 201.834373 -47.534176 244.16545  
  2M13272028-4722098 201.834518 -47.369411 232.74876  
  2M13272055-4717548 201.835628 -47.298576 230.80528  
  2M13272076-4724300 201.836512 -47.408348 225.46742  
  2M13272093-4729457 201.837218 -47.496033 229.17824  
  2M13272093-4733150 201.83722  -47.55418  242.55806  
  2M13272101-4734496 201.837546 -47.580467 239.09499  
  2M13272114-4725282 201.838122 -47.4245   242.78151  
  2M13272135-4736019 201.838977 -47.600533 246.85103  
  2M13272143-4750558 201.839311 -47.848839 232.30391  
  2M13272146-4725550 201.839451 -47.431957 239.68402  
  2M13272170-4724096 201.840431 -47.402672 232.79485  
  2M13272185-4731242 201.841057 -47.523399 258.54456  
  2M13272201-4721293 201.84171  -47.358143 243.80385  
  2M13272224-4724516 201.842673 -47.414356 237.20752  
  2M13272231-4746422 201.842974 -47.7784   239.06453  
  2M13272248-4720272 201.843692 -47.340912 235.16742  
  2M13272251-4735170 201.843829 -47.588081 258.18207  
  2M13272269-4723469 201.844543 -47.396374 10.991255  
  2M13272274-4725443 201.844754 -47.428978 230.3418   
  2M13272275-4721560 201.844814 -47.365559 238.16544  
  2M13272276-4729381 201.84487  -47.493938 251.81451  
  2M13272292-4718128 201.845504 -47.303566 233.55411  
  2M13272297-4725187 201.845728 -47.421879 231.66972  
  2M13272300-4739552 201.845859 -47.665344 251.29102  
  2M13272304-4743555 201.846009 -47.73209  230.13109  
  2M13272304-4743555 201.846009 -47.73209  229.78146  
  2M13272321-4720027 201.846717 -47.334106 245.16536  
  2M13272322-4758237 201.846761 -47.973259 5.0242233  
  2M13272328-4721081 201.847019 -47.352261 221.51643  
  2M13272349-4834017 201.847911 -48.567139 9.273483   
  2M13272355-4728072 201.848164 -47.46867  233.92862  
  2M13272385-4726453 201.849398 -47.445942 236.87593  
  2M13272388-4716409 201.849501 -47.27803  223.72433  
  2M13272390-4724345 201.849604 -47.409607 224.7938   
  2M13272394-4723536 201.849778 -47.398235 245.4394   
  2M13272399-4730499 201.849995 -47.513878 235.21353  
  2M13272404-4752029 201.850175 -47.867489 236.65929  
  2M13272416-4717026 201.850698 -47.284058 233.73067  
  2M13272417-4721302 201.850735 -47.358414 239.06363  
  2M13272418-4734209 201.850767 -47.572487 236.78542  
  2M13272433-4736171 201.851412 -47.604755 234.41383  
  2M13272439-4710375 201.851661 -47.177105 234.51463  
  2M13272443-4725124 201.851804 -47.420116 253.03647  
  2M13272443-4726377 201.851818 -47.443829 229.02429  
  2M13272443-4726377 201.851818 -47.443829 228.88274  
  2M13272449-4720080 201.852049 -47.335567 217.4129   
  2M13272453-4722166 201.852214 -47.371288 249.78886  
  2M13272455-4725469 201.852301 -47.429718 254.36363  
  2M13272469-4738189 201.852898 -47.638599 236.21089  
  2M13272478-4725294 201.853267 -47.42485  222.44522  
  2M13272478-4724059 201.853277 -47.401649 243.90086  
  2M13272485-4726329 201.853581 -47.442482 216.44179  
  2M13272503-4717211 201.854324 -47.289204 240.13695  
  2M13272514-4727587 201.854779 -47.466331 236.83531  
  2M13272528-4729051 201.85536  -47.484764 231.40471  
  2M13272537-4743577 201.855717 -47.732716 237.76515  
  2M13272546-4725090 201.856124 -47.419174 237.27704  
  2M13272565-4715345 201.856906 -47.25959  243.03525  
  2M13272566-4725363 201.85695  -47.426758 238.24542  
  2M13272577-4728065 201.857388 -47.468487 228.11574  
  2M13272581-4739422 201.857549 -47.661739 225.2333   
  2M13272583-4726498 201.857662 -47.447182 240.11827  
  2M13272589-4711154 201.857885 -47.187622 226.64154  
  2M13272594-4736121 201.858099 -47.603371 233.26736  
  2M13272594-4725405 201.858107 -47.427917 250.37582  
  2M13272596-4730599 201.858191 -47.51664  260.2021   
  2M13272597-4724561 201.858209 -47.415585 223.41435  
  2M13272603-4724251 201.858475 -47.406994 236.52664  
  2M13272621-4739081 201.859242 -47.652267 224.3096   
  2M13272628-4732487 201.859515 -47.546886 256.34396  
  2M13272636-4729170 201.859873 -47.488068 236.17125  
  2M13272640-4743534 201.860021 -47.73151  244.40378  
  2M13272641-4735396 201.860054 -47.594345 225.63351  
  2M13272641-4735396 201.860054 -47.594345 226.03406  
  2M13272645-4734018 201.860234 -47.567188 238.95407  
  2M13272652-4741193 201.860503 -47.688702 248.9265   
  2M13272653-4730324 201.860545 -47.50901  241.45134  
  2M13272653-4726237 201.860559 -47.439938 220.77515  
  2M13272683-4725421 201.861798 -47.428371 241.46867  
  2M13272699-4734512 201.862475 -47.58091  219.15024  
  2M13272703-4709421 201.862636 -47.16172  237.01729  
  2M13272703-4709421 201.862636 -47.16172  236.8313   
  2M13272709-4729129 201.862906 -47.486938 228.88223  
  2M13272711-4722505 201.862978 -47.380707 223.15495  
  2M13272740-4734317 201.864172 -47.575474 245.73096  
  2M13272740-4718217 201.864182 -47.306038 221.3113   
  2M13272782-4727274 201.865945 -47.457619 226.4912   
  2M13272783-4734223 201.865988 -47.572887 238.94983  
  2M13272788-4719587 201.866198 -47.332973 243.89871  
  2M13272797-4740162 201.866571 -47.671173 243.50122  
  2M13272801-4717215 201.866728 -47.289318 224.74846  
  2M13272801-4717215 201.866728 -47.289318 224.63763  
  2M13272812-4741217 201.8672   -47.689377 229.36348  
  2M13272816-4730148 201.867356 -47.504112 250.49733  
  2M13272837-4738131 201.868246 -47.636986 228.4442   
  2M13272874-4726414 201.869779 -47.444843 242.44026  
  2M13272884-4737487 201.87018  -47.630196 231.69936  
  2M13272886-4725366 201.870281 -47.426849 231.25111  
  2M13272889-4721393 201.870381 -47.360924 250.06267  
  2M13272929-4717548 201.872043 -47.29858  232.33278  
  2M13272933-4737363 201.872232 -47.626759 233.10649  
  2M13272953-4732204 201.87307  -47.53901  233.76761  
  2M13272954-4738263 201.87311  -47.640652 245.48679  
  2M13272956-4726508 201.873187 -47.447464 228.51122  
  2M13272962-4723277 201.873418 -47.391041 239.77101  
  2M13272997-4728003 201.874896 -47.466766 223.37764  
  2M13273003-4740459 201.875143 -47.679424 235.56633  
  2M13273013-4759022 201.875581 -47.983967 11.545209  
  2M13273014-4724350 201.875589 -47.409748 235.45901  
  2M13273017-4728468 201.875714 -47.479683 248.77989  
  2M13273027-4729219 201.876142 -47.489418 240.36353  
  2M13273027-4731310 201.876148 -47.525303 244.89159  
  2M13273028-4734141 201.876195 -47.57061  244.20197  
  2M13273039-4720421 201.876666 -47.345051 257.1297   
  2M13273049-4722527 201.877045 -47.381325 251.66759  
  2M13273067-4727584 201.877797 -47.466225 243.52829  
  2M13273078-4817056 201.878281 -48.284897 13.574726  
  2M13273087-4740115 201.878661 -47.669884 231.19421  
  2M13273110-4758561 201.879609 -47.982273 229.46141  
  2M13273113-4722203 201.879714 -47.372318 241.08618  
  2M13273113-4727337 201.879728 -47.459377 242.68454  
  2M13273116-4729329 201.879859 -47.492474 239.85341  
  2M13273121-4732530 201.880046 -47.548061 246.03424  
  2M13273132-4724150 201.88051  -47.404194 245.86333  
  2M13273138-4727165 201.880791 -47.454594 224.07747  
  2M13273141-4727224 201.880882 -47.456226 251.55836  
  2M13273163-4729536 201.881816 -47.498238 228.83342  
  2M13273167-4725341 201.881974 -47.426144 240.51726  
  2M13273172-4742028 201.882185 -47.700783 244.35965  
  2M13273172-4742028 201.882185 -47.700783 243.90012  
  2M13273176-4758073 201.88236  -47.968704 237.87653  
  2M13273181-4716554 201.882579 -47.28207  236.96576  
  2M13273185-4741204 201.882732 -47.689022 253.38274  
  2M13273192-4733427 201.883019 -47.561874 251.83083  
  2M13273206-4728228 201.883621 -47.473019 243.61446  
  2M13273209-4750160 201.883721 -47.83778  223.90732  
  2M13273211-4822078 201.883825 -48.368855 2.7945676  
  2M13273219-4726424 201.884154 -47.445114 247.29497  
  2M13273227-4727298 201.88446  -47.45829  236.95946  
  2M13273230-4725533 201.884603 -47.431496 250.76018  
  2M13273231-4732396 201.884642 -47.544346 254.94125  
  2M13273234-4731548 201.884763 -47.531906 230.19058  
  2M13273242-4733078 201.885094 -47.552189 256.6611   
  2M13273244-4722290 201.88517  -47.374733 233.1047   
  2M13273259-4722478 201.885831 -47.379948 231.38216  
  2M13273278-4731463 201.886597 -47.529541 237.63586  
  2M13273286-4742001 201.886947 -47.700054 234.9028   
  2M13273289-4727599 201.887067 -47.46664  254.0412   
  2M13273290-4724114 201.887084 -47.403191 239.7748   
  2M13273296-4735499 201.887346 -47.597218 234.85062  
  2M13273296-4734219 201.887361 -47.57275  232.19324  
  2M13273301-4727468 201.887559 -47.463005 257.9571   
  2M13273302-4735085 201.887595 -47.585697 242.74309  
  2M13273303-4726120 201.887639 -47.436676 241.54945  
  2M13273304-4733322 201.88767  -47.558968 227.48175  
  2M13273306-4708308 201.887784 -47.141895 36.04839   
  2M13273309-4733461 201.88791  -47.562813 233.42456  
  2M13273317-4723474 201.888219 -47.396515 228.23204  
  2M13273319-4736151 201.888325 -47.604221 233.70631  
  2M13273327-4737132 201.88863  -47.620354 236.8354   
  2M13273345-4725276 201.889384 -47.424358 253.66951  
  2M13273348-4731200 201.889524 -47.522228 241.4971   
  2M13273365-4736121 201.890211 -47.603378 242.71315  
  2M13273365-4722442 201.890249 -47.378948 232.90831  
  2M13273366-4730277 201.890268 -47.507698 237.39032  
  2M13273368-4716596 201.890347 -47.28323  231.28622  
  2M13273368-4723294 201.890368 -47.391514 248.61612  
  2M13273375-4726258 201.890666 -47.440502 233.79301  
  2M13273378-4725286 201.890789 -47.424637 250.53     
  2M13273384-4739080 201.891038 -47.652233 253.96265  
  2M13273400-4748584 201.8917   -47.816242 241.82385  
  2M13273402-4721136 201.891791 -47.353794 227.53514  
  2M13273409-4734497 201.892065 -47.580486 243.73277  
  2M13273412-4731581 201.892193 -47.532818 242.0921   
  2M13273424-4729343 201.892693 -47.492886 215.69527  
  2M13273440-4726004 201.89335  -47.433453 238.11232  
  2M13273447-4729116 201.893636 -47.486565 237.65778  
  2M13273455-4728346 201.893969 -47.476299 249.2602   
  2M13273459-4729468 201.894158 -47.496338 241.59724  
  2M13273466-4728590 201.894449 -47.483078 265.14203  
  2M13273470-4721002 201.894611 -47.350075 241.32678  
  2M13273471-4728306 201.894663 -47.475189 207.74864  
  2M13273486-4717508 201.895254 -47.297451 239.54712  
  2M13273494-4719442 201.895623 -47.328972 246.82874  
  2M13273504-4745403 201.896004 -47.761208 228.52287  
  2M13273504-4745403 201.896004 -47.761208 229.2405   
  2M13273534-4734412 201.897273 -47.578125 234.56851  
  2M13273556-4718089 201.898168 -47.302498 242.03806  
  2M13273564-4741250 201.898503 -47.690304 225.00894  
  2M13273566-4734128 201.89862  -47.570248 238.65474  
  2M13273566-4727354 201.898622 -47.459839 239.86778  
  2M13273575-4743461 201.898972 -47.729488 231.51707  
  2M13273591-4728345 201.899665 -47.476257 237.44383  
  2M13273603-4725318 201.900129 -47.425503 236.3338   
  2M13273607-4724022 201.900302 -47.400631 231.7086   
  2M13273612-4718198 201.900529 -47.305508 233.68834  
  2M13273613-4725095 201.900549 -47.419315 236.47885  
  2M13273616-4737103 201.900671 -47.619537 74.60901   
  2M13273616-4737103 201.900671 -47.619537 250.96095  
  2M13273642-4722316 201.901786 -47.375454 237.4762   
  2M13273648-4725537 201.902009 -47.431606 250.07036  
  2M13273651-4729225 201.902146 -47.48959  229.45782  
  2M13273661-4725046 201.902543 -47.417946 239.6021   
  2M13273665-4817457 201.90272  -48.296047 35.924026  
  2M13273668-4721153 201.902842 -47.354263 249.1714   
  2M13273668-4721561 201.902847 -47.365585 237.01933  
  2M13273669-4731152 201.902875 -47.520916 228.60283  
  2M13273669-4731152 201.902875 -47.520916 229.11427  
  2M13273669-4730514 201.9029   -47.514294 242.21582  
  2M13273669-4738325 201.902913 -47.642376 244.10446  
  2M13273697-4712222 201.904057 -47.206181 229.52531  
  2M13273702-4722328 201.904277 -47.375786 229.89171  
  2M13273706-4734081 201.904445 -47.568932 206.5576   
  2M13273735-4728074 201.905653 -47.468727 239.51137  
  2M13273741-4738046 201.905893 -47.634617 239.38203  
  2M13273743-4723371 201.905969 -47.393661 218.7186   
  2M13273755-4654096 201.906469 -46.902676 -6.612404  
  2M13273759-4730522 201.906659 -47.514523 252.14575  
  2M13273772-4725175 201.907204 -47.421535 247.74219  
  2M13273786-4725224 201.907781 -47.422909 249.69972  
  2M13273819-4742249 201.909136 -47.706924 238.88287  
  2M13273825-4724248 201.909412 -47.406906 245.79352  
  2M13273831-4734150 201.909662 -47.570847 242.56891  
  2M13273849-4715385 201.910395 -47.260712 240.22485  
  2M13273849-4715385 201.910395 -47.260712 239.8541   
  2M13273850-4734199 201.910425 -47.57222  239.85558  
  2M13273866-4721029 201.911121 -47.35083  81.24347   
  2M13273868-4732354 201.911183 -47.543182 241.7313   
  2M13273881-4731367 201.911743 -47.526878 254.3873   
  2M13273888-4658354 201.912014 -46.976509 7.9865746  
  2M13273904-4720093 201.912705 -47.335926 225.29547  
  2M13273910-4726563 201.912932 -47.448982 255.05774  
  2M13273918-4725163 201.913285 -47.421219 232.69722  
  2M13273964-4730209 201.915198 -47.505825 235.07639  
  2M13273964-4730209 201.915198 -47.505825 235.36479  
  2M13273974-4740554 201.915589 -47.682068 227.62306  
  2M13273980-4743490 201.91585  -47.730297 231.30078  
  2M13273991-4725299 201.916305 -47.424984 247.99547  
  2M13273998-4727313 201.916615 -47.458714 253.68552  
  2M13274002-4723575 201.916752 -47.39933  245.4542   
  2M13274002-4736560 201.916784 -47.615574 237.99031  
  2M13274016-4733244 201.917358 -47.556778 248.74823  
